iso3c,fabio_area_code,fabio_item_code,fabio_item,year,total_product_output,price,va_source,fao_status,gap_cause,isic,file
AFG,2,2549,"Pulses, Other and products",2018,42814,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2549,"Pulses, Other and products",2019,43832,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2549,"Pulses, Other and products",2019,43832,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2549,"Pulses, Other and products",2020,38587,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2549,"Pulses, Other and products",2020,38587,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2549,"Pulses, Other and products",2021,50051,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2549,"Pulses, Other and products",2021,50051,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2549,"Pulses, Other and products",2022,30812,464.299104758852,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2549,"Pulses, Other and products",2022,30812,464.299104758852,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2549,"Pulses, Other and products",2023,41981,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2549,"Pulses, Other and products",2023,41981,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2010,10008,1993.14495403551,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2010,10008,1993.14495403551,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2011,12996,2378.26231298878,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2011,12996,2378.26231298878,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2012,13002,2391.50684932085,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2012,13002,2391.50684932085,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2013,13001,2470.82747908767,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2013,13001,2470.82747908767,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2014,22053,2305.88816558204,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2014,22053,2305.88816558204,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2015,18249,2022.46918081992,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2015,18249,2022.46918081992,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2016,18020,2000.97482448773,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2016,18020,2000.97482448773,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2017,19000,1870.87286234119,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2017,19000,1870.87286234119,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2018,18074,2026.62884142413,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2018,18074,2026.62884142413,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2019,17988,2056.05455832127,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2019,17988,2056.05455832127,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2020,18898,1349.77830636739,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2020,18898,1349.77830636739,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2021,18056,1437.90674833698,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2021,18056,1437.90674833698,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2022,17896,2083.67697908496,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2022,17896,2083.67697908496,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2023,18097,1894.59565629433,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2645,"Spices, Other",2023,18097,1894.59565629433,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2010,15902,2336.08720967442,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2010,15902,2336.08720967442,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2011,17098,2370.63301711983,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2011,17098,2370.63301711983,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2012,16596,2256.41871590333,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2012,16596,2256.41871590333,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2013,15801,2003.97833249705,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2013,15801,2003.97833249705,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2014,15227,1876.22630575274,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2014,15227,1876.22630575274,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2015,15234,1686.68912812503,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2015,15234,1686.68912812503,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2016,15074,1401.60867241602,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2016,15074,1401.60867241602,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2017,14880,1341.53065864892,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2017,14880,1341.53065864892,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2018,14798,1201.72609801998,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2018,14798,1201.72609801998,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2019,14367,1091.6376792139,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2019,14367,1091.6376792139,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2020,14609,1087.39889770252,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2020,14609,1087.39889770252,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2021,14243,988.917106037836,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2021,14243,988.917106037836,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2022,13817,881.329407489451,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2022,13817,881.329407489451,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2023,13342,937.21070578039,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AFG,2,2746,Wool (Clean Eq.),2023,13342,937.21070578039,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2740,"Butter, Ghee",2011,0,,EXIOBASE,reported,no_quantity,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2740,"Butter, Ghee",2011,0,,GLORIA,reported,no_quantity,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2010,248001,650.349663433917,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2010,248001,650.349663433917,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2011,267001,612.4,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2011,267001,612.4,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2012,200452,609.061966827609,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2012,200452,609.061966827609,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2013,304001,526.2,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2013,304001,526.2,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2014,340576,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2014,340576,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2015,373495,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2015,373495,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2016,418001,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2016,418001,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2017,416003,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2017,416003,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2018,419125,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2018,419125,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2019,415001,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2019,415001,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2020,436001,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2020,436001,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2021,445002,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2021,445002,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2022,458001,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2022,458001,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2023,488003,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2614,"Citrus, Other",2023,488003,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2010,9885,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2010,9885,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2011,10118,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2011,10118,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2012,11689,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2012,11689,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2013,12476,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2013,12476,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2014,14962,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2014,14962,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2015,14959,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2015,14959,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2016,14599,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2016,14599,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2017,13459,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2017,13459,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2018,13185,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2018,13185,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2019,13250,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2019,13250,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2020,11645,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2020,11645,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2021,10297,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2021,10297,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2022,5201,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2022,5201,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2023,6217,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2630,Coffee and products,2023,6217,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,1096,Horses,2018,0,,EXIOBASE,reported,no_quantity,A,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-A.rds
AGO,7,1096,Horses,2018,0,,GLORIA,reported,no_quantity,A,FABIOv2_COMBINED_GLORIA_value_added_ISIC-A.rds
AGO,7,1096,Horses,2022,0,,EXIOBASE,reported,no_quantity,A,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-A.rds
AGO,7,1096,Horses,2022,0,,GLORIA,reported,no_quantity,A,FABIOv2_COMBINED_GLORIA_value_added_ISIC-A.rds
AGO,7,1096,Horses,2023,0,,EXIOBASE,reported,no_quantity,A,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-A.rds
AGO,7,1096,Horses,2023,0,,GLORIA,reported,no_quantity,A,FABIOv2_COMBINED_GLORIA_value_added_ISIC-A.rds
AGO,7,2551,Nuts and products,2010,1721,505.258634201761,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2010,1721,505.258634201761,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2011,1770,773.826662292621,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2011,1770,773.826662292621,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2012,1961,778.903124220093,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2012,1961,778.903124220093,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2013,1940,807.225343652268,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2013,1940,807.225343652268,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2014,1971,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2014,1971,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2015,1980,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2015,1980,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2016,1996,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2016,1996,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2017,2048,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2017,2048,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2018,2084,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2018,2084,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2019,2181,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2019,2181,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2020,2138,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2020,2138,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2021,2161,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2021,2161,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2022,2165,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2022,2165,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2023,2155,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2551,Nuts and products,2023,2155,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2531,Potatoes and products,2010,842944,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2531,Potatoes and products,2010,842944,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2531,Potatoes and products,2011,842679,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2531,Potatoes and products,2011,842679,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2531,Potatoes and products,2012,654926,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2531,Potatoes and products,2012,654926,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2531,Potatoes and products,2013,670689,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2531,Potatoes and products,2013,670689,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
AGO,7,2531,Potatoes and products,2014,672070,,EXIOBASE,reported,no_sua_bundle,C,FABIOv2_COMBINED_EXIOBASE_value_added_ISIC-C.rds
AGO,7,2531,Potatoes and products,2014,672070,,GLORIA,reported,no_sua_bundle,C,FABIOv2_COMBINED_GLORIA_value_added_ISIC-C.rds
